recordKey,detailId,mediaId,mediaType,inventoryNumber,yearRaw,field,hitType,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,ambiguityCount,title,snippet,lowHangingSpecific,reviewBucket
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Auca,auca,Auca,stm-gazetteer,stm-00527,1,Surinamerivier-Forten-Plantages_004,"Aboa Paz, Abroea, Accaribo, Adrichem, Auca, Aurora, Ayo, Beaumont, Beekhuizen, Belwaarde, Berg en Dal, Bleyendaal, Boa Vista, Boxel, Cabo Boa Esperanza- Cabo Verd",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Aurora,aurora,Aurora,stm-gazetteer,stm-00645,1,Surinamerivier-Forten-Plantages_004,"Aboa Paz, Abroea, Accaribo, Adrichem, Auca, Aurora, Ayo, Beaumont, Beekhuizen, Belwaarde, Berg en Dal, Bleyendaal, Boa Vista, Boxel, Cabo Boa Esperanza- Cabo Verde, Cabo",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Beaumont,beaumont,Beaumont,stm-gazetteer,stm-02140,1,Surinamerivier-Forten-Plantages_004,"Aboa Paz, Abroea, Accaribo, Adrichem, Auca, Aurora, Ayo, Beaumont, Beekhuizen, Belwaarde, Berg en Dal, Bleyendaal, Boa Vista, Boxel, Cabo Boa Esperanza- Cabo Verde, Cabo Verde, Carolina",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Cabo Verde,cabo verde,Cabo Verde,stm-gazetteer,stm-01874,1,Surinamerivier-Forten-Plantages_004,"g en Dal, Bleyendaal, Boa Vista, Boxel, Cabo Boa Esperanza- Cabo Verde, Cabo Verde, Carolina, Cassipora ? begraafplaats Beth Haim 1998, Castilhos burg-zie Overbrug, Carthago-zie Porto Rico,",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Carolina,carolina,Carolina,stm-gazetteer,stm-01698,1,Surinamerivier-Forten-Plantages_004,"a Vista, Boxel, Cabo Boa Esperanza- Cabo Verde, Cabo Verde, Carolina, Cassipora ? begraafplaats Beth Haim 1998, Castilhos burg-zie Overbrug, Carthago-zie Porto Rico, Clevia, Clusdaal-zie",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Chatillon,chatillon,Chatillon,stm-gazetteer,stm-02476,1,Surinamerivier-Forten-Plantages_004,"ng, Goede Vrede, Goede Vrede II, Gorkum-zie Laarwijk, Groot Chatillon, Guineesche Vriendschap, Hebron-zie Phedra, Hoop, Houttuin, Jagtlust, Jodensavanne, Jodensavanne ? begraafplaats Beth H",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Drie Gebroeders,drie gebroeders,Drie Gebroeders,stm-gazetteer,stm-02206,1,Surinamerivier-Forten-Plantages_004,"fiance, Crommenie, Diligence, Dijkveld, Domburg, Dordrecht, Drie gebroeders, Le Esperance, Eylant en Puttenzorg, Florentia te fort Nieuw Amsterdam, te fort Nieuw Amsterdam ? commandantswoning, t",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Florentia,florentia,Florentia,stm-gazetteer,stm-01447,1,Surinamerivier-Forten-Plantages_004,"echt, Drie gebroeders, Le Esperance, Eylant en Puttenzorg, Florentia te fort Nieuw Amsterdam, te fort Nieuw Amsterdam ? commandantswoning, te fort Nieuw Amsterdam ? kruithuis, te fort Nieu",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Jodensavanne,jodensavanne,Jodensavanne,stm-gazetteer,stm-02274,1,Surinamerivier-Forten-Plantages_004,"e Vriendschap, Hebron-zie Phedra, Hoop, Houttuin, Jagtlust, Jodensavanne, Jodensavanne ? begraafplaats Beth Haim, te Jodensavanne ? begraafplaats creools, te Jodensavanne ? dorp, te Jodensavan",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Kaap de Goede Hoop,kaap de goede hoop,Kaap de Goede Hoop,stm-gazetteer,stm-01878,1,Surinamerivier-Forten-Plantages_004,"reools, te Jodensavanne ? dorp, te Jodensavanne ? gebouwen, Kaap de Goede Hoop zie- Cabo Verde, Klaverblad, Klein Curaçao, Klein Jalousie- zie Boa Vista, Krommenie -zie Crommenie, Laarwijk te La Lib",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Klaverblad,klaverblad,Klaverblad,stm-gazetteer,stm-01879,1,Surinamerivier-Forten-Plantages_004,"odensavanne ? gebouwen, Kaap de Goede Hoop zie- Cabo Verde, Klaverblad, Klein Curaçao, Klein Jalousie- zie Boa Vista, Krommenie -zie Crommenie, Laarwijk te La Liberte, Liefdenshoek, Livorno,",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Klein Curaçao,klein curacao,Klein Curaçao,stm-gazetteer,stm-01338,1,Surinamerivier-Forten-Plantages_004,"? gebouwen, Kaap de Goede Hoop zie- Cabo Verde, Klaverblad, Klein Curaçao, Klein Jalousie- zie Boa Vista, Krommenie -zie Crommenie, Laarwijk te La Liberte, Liefdenshoek, Livorno, te Lust en Rus",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Krommenie,krommenie,Krommenie,stm-gazetteer,stm-00878,1,Surinamerivier-Forten-Plantages_004,", Klaverblad, Klein Curaçao, Klein Jalousie- zie Boa Vista, Krommenie -zie Crommenie, Laarwijk te La Liberte, Liefdenshoek, Livorno, te Lust en Rust, Ma Retraite, Mahanaim, Maagdenburg, Mam",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,La Ressource,la ressource,La Ressource,stm-gazetteer,stm-01398,1,Surinamerivier-Forten-Plantages_004,"Worsteling Jacobs, Remoncourt, la Rencontre, de Resolutie, la Ressource / Vredenburg, Roobanck -zie Wijkslust, Rorac, Santa Barbara, Santpunt ?zie Simplicite, Saint Saphorin -zie Smalkalden,",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Laarwijk,laarwijk,Laarwijk,stm-gazetteer,stm-00638,1,Surinamerivier-Forten-Plantages_004,"Goede Onderneeming, Goede Vrede, Goede Vrede II, Gorkum-zie Laarwijk, Groot Chatillon, Guineesche Vriendschap, Hebron-zie Phedra, Hoop, Houttuin, Jagtlust, Jodensavanne, Jodensavanne ? beg",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Loefbeek,loefbeek,Loefbeek,stm-gazetteer,stm-01472,1,Surinamerivier-Forten-Plantages_004,"Nahamoe, te Nieuw Amsterdam- RK kerk, Nieuw Bergen, Nieuw Loefbeek ?zie Cabo Verde, Overbrug, La Paix Pauluskreek, Palmeniribo, Paranam- zie Klein Curaçao, Parham Hill -zie Rama, Peperpo",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Mahanaim,mahanaim,Mahanaim,stm-gazetteer,stm-01917,1,Surinamerivier-Forten-Plantages_004,"berte, Liefdenshoek, Livorno, te Lust en Rust, Ma Retraite, Mahanaim, Maagdenburg, Mamre Poreah -zie Nieuw Bergen op Zoom, Meerzorg, Merveille, De Morgenstond, Muerta Casseer -zie Liefdens",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Nahamoe,nahamoe,Nahamoe,stm-gazetteer,stm-01414,1,Surinamerivier-Forten-Plantages_004,"erveille, De Morgenstond, Muerta Casseer -zie Liefdenshoek, Nahamoe, te Nieuw Amsterdam- RK kerk, Nieuw Bergen, Nieuw Loefbeek ?zie Cabo Verde, Overbrug, La Paix Pauluskreek, Palmeniribo",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Overbrug,overbrug,Overbrug,stm-gazetteer,stm-01419,1,Surinamerivier-Forten-Plantages_004,"assipora ? begraafplaats Beth Haim 1998, Castilhos burg-zie Overbrug, Carthago-zie Porto Rico, Clevia, Clusdaal-zie Liefdenshoek, Confiance, Crommenie, Diligence, Dijkveld, Domburg, Dordr",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Peperpot,peperpot,Peperpot,stm-gazetteer,stm-00566,1,Surinamerivier-Forten-Plantages_004,"eniribo, Paranam- zie Klein Curaçao, Parham Hill -zie Rama, Peperpot, te Peperpot ? plantagehuis 1926, te Peperpot ? koffieloods 1808, Phedra, Pomibo -zie Toevlught, Porto Rico, Providence",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Phedra,phedra,Phedra,stm-gazetteer,stm-01448,1,Surinamerivier-Forten-Plantages_004,"arwijk, Groot Chatillon, Guineesche Vriendschap, Hebron-zie Phedra, Hoop, Houttuin, Jagtlust, Jodensavanne, Jodensavanne ? begraafplaats Beth Haim, te Jodensavanne ? begraafplaats creool",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Puttenzorg,puttenzorg,Puttenzorg,stm-gazetteer,stm-00644,1,Surinamerivier-Forten-Plantages_004,"mburg, Dordrecht, Drie gebroeders, Le Esperance, Eylant en Puttenzorg, Florentia te fort Nieuw Amsterdam, te fort Nieuw Amsterdam ? commandantswoning, te fort Nieuw Amsterdam ? kruithuis, t",true,high-precision
e93004fa-d30f-9c13-514f-63d16960dfe1::c1efa0b2-de20-28ff-4818-9548c0962cde,e93004fa-d30f-9c13-514f-63d16960dfe1,c1efa0b2-de20-28ff-4818-9548c0962cde,image,SR-NA_03_0001_013_004,,description,place,plantation,Rorac,rorac,Rorac,stm-gazetteer,stm-01880,1,Surinamerivier-Forten-Plantages_004,"lutie, la Ressource / Vredenburg, Roobanck -zie Wijkslust, Rorac, Santa Barbara, Santpunt ?zie Simplicite, Saint Saphorin -zie Smalkalden, Scherpenburg -zie Guin Vriendschap, la Simpl",true,high-precision
