europeanaId,europeanaGuid,europeanaType,field,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,termAmbiguityCount,surinameConfidence,isStrictSuriname,naturalHistoryFlag,title,snippet,plantationContextHint,streetContextHint,lowHangingSpecific,reviewBucket
/2058632/f3fc8475_f5cd_30aa_50e1_358ced11cd0c_media_1b635cfc_99c2_eea4_1837_ac7fd19ff725,https://www.europeana.eu/item/2058632/f3fc8475_f5cd_30aa_50e1_358ced11cd0c_media_1b635cfc_99c2_eea4_1837_ac7fd19ff725?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Domineestraat,domineestraat,Domineestraat,paramaribo-street-standardization,,1,probable,true,false,De Heiligenweg te Paramaribo. Het grote gebouw staat op de hoek met de Domineestraat,amaribo. Het grote gebouw staat op de hoek met de Domineestraat,false,true,true,high-precision
/2058632/f3fc8475_f5cd_30aa_50e1_358ced11cd0c_media_1b635cfc_99c2_eea4_1837_ac7fd19ff725,https://www.europeana.eu/item/2058632/f3fc8475_f5cd_30aa_50e1_358ced11cd0c_media_1b635cfc_99c2_eea4_1837_ac7fd19ff725?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Domineestraat,domineestraat,Domineestraat,paramaribo-street-standardization,,1,probable,true,false,De Heiligenweg te Paramaribo. Het grote gebouw staat op de hoek met de Domineestraat,amaribo. Het grote gebouw staat op de hoek met de Domineestraat,false,true,true,high-precision
/2058632/f3fc8475_f5cd_30aa_50e1_358ced11cd0c_media_1b635cfc_99c2_eea4_1837_ac7fd19ff725,https://www.europeana.eu/item/2058632/f3fc8475_f5cd_30aa_50e1_358ced11cd0c_media_1b635cfc_99c2_eea4_1837_ac7fd19ff725?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Heiligenweg,heiligenweg,Heiligenweg,paramaribo-street-standardization,,1,probable,true,false,De Heiligenweg te Paramaribo. Het grote gebouw staat op de hoek met de Domineestraat,De Heiligenweg te Paramaribo. Het grote gebouw staat op de hoek met de Domineestraat,false,true,true,high-precision
/2058632/f3fc8475_f5cd_30aa_50e1_358ced11cd0c_media_1b635cfc_99c2_eea4_1837_ac7fd19ff725,https://www.europeana.eu/item/2058632/f3fc8475_f5cd_30aa_50e1_358ced11cd0c_media_1b635cfc_99c2_eea4_1837_ac7fd19ff725?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Heiligenweg,heiligenweg,Heiligenweg,paramaribo-street-standardization,,1,probable,true,false,De Heiligenweg te Paramaribo. Het grote gebouw staat op de hoek met de Domineestraat,De Heiligenweg te Paramaribo. Het grote gebouw staat op de hoek met de Domineestraat,false,true,true,high-precision
/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1,https://www.europeana.eu/item/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-00583,3,probable,true,false,"Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel","Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1,https://www.europeana.eu/item/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-00583,3,probable,true,false,"Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel","Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1,https://www.europeana.eu/item/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-01118,3,probable,true,false,"Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel","Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1,https://www.europeana.eu/item/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Marienburg,marienburg,Marienburg,stm-gazetteer,stm-01118,3,probable,true,false,"Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel","Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1,https://www.europeana.eu/item/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Marienburg,marienburg,Marienburg,plantages-dataset,,3,probable,true,false,"Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel","Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1,https://www.europeana.eu/item/2058632/f54420ac_a3a1_8152_2812_0da17de81e6c_media_89dc2f48_f511_8da8_9809_a5817909f5e1?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Marienburg,marienburg,Marienburg,plantages-dataset,,3,probable,true,false,"Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel","Interieur, details van machines van de voormalige suikerfabriek Mariënburg op de linkeroever van de Commewujnerivier | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f60854fe_72c1_c170_7185_61c21e0e1863_media_c99f7feb_9b3e_97eb_4f85_30d55c58ff96,https://www.europeana.eu/item/2058632/f60854fe_72c1_c170_7185_61c21e0e1863_media_c99f7feb_9b3e_97eb_4f85_30d55c58ff96?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Brand in Gravenstraat | Straatzijde, foto gemaakt op de dag van de brand","Brand in Gravenstraat | Straatzijde, foto gemaakt op de dag van de brand",false,true,true,high-precision
/2058632/f60854fe_72c1_c170_7185_61c21e0e1863_media_c99f7feb_9b3e_97eb_4f85_30d55c58ff96,https://www.europeana.eu/item/2058632/f60854fe_72c1_c170_7185_61c21e0e1863_media_c99f7feb_9b3e_97eb_4f85_30d55c58ff96?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Brand in Gravenstraat | Straatzijde, foto gemaakt op de dag van de brand","Brand in Gravenstraat | Straatzijde, foto gemaakt op de dag van de brand",false,true,true,high-precision
/2058632/f6fb88a8_e54b_6c20_2484_5594fa0ec64d_media_6e663d9f_27ae_fc90_86ad_40a7be74348f,https://www.europeana.eu/item/2058632/f6fb88a8_e54b_6c20_2484_5594fa0ec64d_media_6e663d9f_27ae_fc90_86ad_40a7be74348f?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Malebatrumstraat,malebatrumstraat,Malebatrumstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel, hoek Malebatrumstraat | Suriname Reis Loek Tangel","Overzicht van de voorgevel, hoek Malebatrumstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/f6fb88a8_e54b_6c20_2484_5594fa0ec64d_media_6e663d9f_27ae_fc90_86ad_40a7be74348f,https://www.europeana.eu/item/2058632/f6fb88a8_e54b_6c20_2484_5594fa0ec64d_media_6e663d9f_27ae_fc90_86ad_40a7be74348f?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Malebatrumstraat,malebatrumstraat,Malebatrumstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht van de voorgevel, hoek Malebatrumstraat | Suriname Reis Loek Tangel","Overzicht van de voorgevel, hoek Malebatrumstraat | Suriname Reis Loek Tangel",false,true,true,high-precision
/2058632/f76accd8_bf67_2e99_0f41_dcc5322a7a49_media_7a7d09b6_4c96_907f_91ce_f3484d96e3f2,https://www.europeana.eu/item/2058632/f76accd8_bf67_2e99_0f41_dcc5322a7a49_media_7a7d09b6_4c96_907f_91ce_f3484d96e3f2?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Interieur Portugees Israëlitische Synagoge, bijgebouw zijde Gravenstraat, ritueel badhuis","Portugees Israëlitische Synagoge, bijgebouw zijde Gravenstraat, ritueel badhuis",false,true,true,high-precision
/2058632/f76accd8_bf67_2e99_0f41_dcc5322a7a49_media_7a7d09b6_4c96_907f_91ce_f3484d96e3f2,https://www.europeana.eu/item/2058632/f76accd8_bf67_2e99_0f41_dcc5322a7a49_media_7a7d09b6_4c96_907f_91ce_f3484d96e3f2?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Interieur Portugees Israëlitische Synagoge, bijgebouw zijde Gravenstraat, ritueel badhuis","Portugees Israëlitische Synagoge, bijgebouw zijde Gravenstraat, ritueel badhuis",false,true,true,high-precision
/2058632/f788a91f_e95b_0de5_b9de_d3e31022a296_media_2387a3f5_7c24_e8a9_798f_206f8482c429,https://www.europeana.eu/item/2058632/f788a91f_e95b_0de5_b9de_d3e31022a296_media_2387a3f5_7c24_e8a9_798f_206f8482c429?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,Interieur hal in schoolgebouw Gravenstraat 14 | School Soeurs,Interieur hal in schoolgebouw Gravenstraat 14 | School Soeurs,false,true,true,high-precision
/2058632/f788a91f_e95b_0de5_b9de_d3e31022a296_media_2387a3f5_7c24_e8a9_798f_206f8482c429,https://www.europeana.eu/item/2058632/f788a91f_e95b_0de5_b9de_d3e31022a296_media_2387a3f5_7c24_e8a9_798f_206f8482c429?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,Interieur hal in schoolgebouw Gravenstraat 14 | School Soeurs,Interieur hal in schoolgebouw Gravenstraat 14 | School Soeurs,false,true,true,high-precision
/2058632/f8233562_f16c_b6f6_b783_931a592d5c3a_media_7a1d820b_80db_de83_50c1_f1cd4452229b,https://www.europeana.eu/item/2058632/f8233562_f16c_b6f6_b783_931a592d5c3a_media_7a1d820b_80db_de83_50c1_f1cd4452229b?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Combe,combe,Combe,stm-gazetteer,stm-00547,1,probable,true,false,Grote Combé 11,Grote Combé 11,false,false,false,needs-review
/2058632/f8233562_f16c_b6f6_b783_931a592d5c3a_media_7a1d820b_80db_de83_50c1_f1cd4452229b,https://www.europeana.eu/item/2058632/f8233562_f16c_b6f6_b783_931a592d5c3a_media_7a1d820b_80db_de83_50c1_f1cd4452229b?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Combe,combe,Combe,stm-gazetteer,stm-00547,1,probable,true,false,Grote Combé 11,Grote Combé 11,false,false,false,needs-review
/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857,https://www.europeana.eu/item/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Meerzorg,meerzorg,Meerzorg,stm-gazetteer,stm-00564,3,probable,true,false,"Zicht op veerboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel","rboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857,https://www.europeana.eu/item/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Meerzorg,meerzorg,Meerzorg,stm-gazetteer,stm-00564,3,probable,true,false,"Zicht op veerboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel","rboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857,https://www.europeana.eu/item/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Meerzorg,meerzorg,Meerzorg,stm-gazetteer,stm-00630,3,probable,true,false,"Zicht op veerboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel","rboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857,https://www.europeana.eu/item/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Meerzorg,meerzorg,Meerzorg,stm-gazetteer,stm-00630,3,probable,true,false,"Zicht op veerboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel","rboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857,https://www.europeana.eu/item/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Meerzorg,meerzorg,Meerzorg,plantages-dataset,,3,probable,true,false,"Zicht op veerboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel","rboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857,https://www.europeana.eu/item/2058632/f8eb6dea_5ba0_b2cd_3696_d4e855677efb_media_4c153322_13c9_08d7_9c9f_05c4462ff857?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Meerzorg,meerzorg,Meerzorg,plantages-dataset,,3,probable,true,false,"Zicht op veerboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel","rboot over de Surinamerivier tussen Paramaribo en Meerzorg v.v., aankomst in Paramaribo | Suriname reis Loek Tangel",false,false,false,ambiguous
/2058632/f9411276_48ff_8a2a_c7b3_dff0d1c6fdc8_media_e0a0feb1_d73d_ad12_cb54_9892f197957a,https://www.europeana.eu/item/2058632/f9411276_48ff_8a2a_c7b3_dff0d1c6fdc8_media_e0a0feb1_d73d_ad12_cb54_9892f197957a?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Gravenstraat 14, achterdeur met snijpaneel | Gebouwd in 18de eeuw, school Soeurs","Gravenstraat 14, achterdeur met snijpaneel | Gebouwd in 18de eeuw, school Soeurs",false,true,true,high-precision
/2058632/f9411276_48ff_8a2a_c7b3_dff0d1c6fdc8_media_e0a0feb1_d73d_ad12_cb54_9892f197957a,https://www.europeana.eu/item/2058632/f9411276_48ff_8a2a_c7b3_dff0d1c6fdc8_media_e0a0feb1_d73d_ad12_cb54_9892f197957a?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Gravenstraat 14, achterdeur met snijpaneel | Gebouwd in 18de eeuw, school Soeurs","Gravenstraat 14, achterdeur met snijpaneel | Gebouwd in 18de eeuw, school Soeurs",false,true,true,high-precision
/2058632/fa6740cf_200d_b27b_7b77_bfaefd6434a9_media_b336c8f1_9ac6_fc1f_c9a6_37ba2ed4654c,https://www.europeana.eu/item/2058632/fa6740cf_200d_b27b_7b77_bfaefd6434a9_media_b336c8f1_9ac6_fc1f_c9a6_37ba2ed4654c?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht Gravenstraat hoek Mr.dr.J.C.de Mirandastraat met monumentale panden, gezien vanuit de Grote Combéweg | Suriname Reis Loek Tangel","Overzicht Gravenstraat hoek Mr.dr.J.C.de Mirandastraat met monumentale panden, gezien vanuit de Grote Combéweg | Suriname",false,true,true,high-precision
/2058632/fa6740cf_200d_b27b_7b77_bfaefd6434a9_media_b336c8f1_9ac6_fc1f_c9a6_37ba2ed4654c,https://www.europeana.eu/item/2058632/fa6740cf_200d_b27b_7b77_bfaefd6434a9_media_b336c8f1_9ac6_fc1f_c9a6_37ba2ed4654c?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,probable,true,false,"Overzicht Gravenstraat hoek Mr.dr.J.C.de Mirandastraat met monumentale panden, gezien vanuit de Grote Combéweg | Suriname Reis Loek Tangel","Overzicht Gravenstraat hoek Mr.dr.J.C.de Mirandastraat met monumentale panden, gezien vanuit de Grote Combéweg | Suriname",false,true,true,high-precision
/2058632/fb43fcdc_a0b9_24a6_7320_bf8858891e6d_media_e8226398_136c_acd2_e664_7fea546526c3,https://www.europeana.eu/item/2058632/fb43fcdc_a0b9_24a6_7320_bf8858891e6d_media_e8226398_136c_acd2_e664_7fea546526c3?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Elisabeth,elisabeth,Elisabeth,stm-gazetteer,stm-01139,1,probable,true,false,"Overzicht Joodse begraafplaats nabij kruizing met van Idsingastraat. Grafzerk van Zelig Kopinksy, overleden 21 december 1916 en zijn echtgenote Elisabeth Josephine Nunes,          overleden 23 april 1915 | Suriname reis Loek Tangel","sy, overleden 21 december 1916 en zijn echtgenote Elisabeth Josephine Nunes, overleden 23 april 1915 | Suriname reis Loek Tangel",false,false,false,needs-review
/2058632/fb43fcdc_a0b9_24a6_7320_bf8858891e6d_media_e8226398_136c_acd2_e664_7fea546526c3,https://www.europeana.eu/item/2058632/fb43fcdc_a0b9_24a6_7320_bf8858891e6d_media_e8226398_136c_acd2_e664_7fea546526c3?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,description,plantation,Elisabeth,elisabeth,Elisabeth,stm-gazetteer,stm-01139,1,probable,true,false,"Overzicht Joodse begraafplaats nabij kruizing met van Idsingastraat. Grafzerk van Zelig Kopinksy, overleden 21 december 1916 en zijn echtgenote Elisabeth Josephine Nunes,          overleden 23 april 1915 | Suriname reis Loek Tangel","sy, overleden 21 december 1916 en zijn echtgenote Elisabeth Josephine Nunes, overleden 23 april 1915 | Suriname reis Loek Tangel",false,false,false,needs-review
/2058632/fbb67691_149a_7b41_6736_cd1f4012329f_media_2d8ecef0_45d7_6503_f025_379cc3fdaad0,https://www.europeana.eu/item/2058632/fbb67691_149a_7b41_6736_cd1f4012329f_media_2d8ecef0_45d7_6503_f025_379cc3fdaad0?utm_source=api&utm_medium=api&utm_campaign=ookerleus,IMAGE,title,plantation,Jodensavanne,jodensavanne,Jodensavanne,stm-gazetteer,stm-02274,1,probable,true,false,"Kreekje in de buurt van inheems Indiaans dorp met zwemmende kinderen, roeibootje op de voorgrond | Suriname Reis Loek Tangel, Gefotografeerd onderweg naar Jodensavanne","me Reis Loek Tangel, Gefotografeerd onderweg naar Jodensavanne",false,false,false,needs-review
